frame_nr;sampler_ratio;original_size;encoded_size;encoding_time
968;60;2267220;189122;17
969;60;2275530;189413;19
970;60;2279385;187977;17
971;60;2279910;189557;16
972;60;2271705;189691;18
973;60;2270970;188442;19
974;60;2281335;189322;17
975;60;2280540;190510;17
976;60;2283750;190328;17
977;60;2284530;190338;16
978;60;2286045;191366;16
979;60;2280660;190269;17
980;60;2269620;177441;18
981;60;2265000;187984;17
982;60;2258835;189483;17
983;60;2250645;186871;17
984;60;2244030;187480;17
985;60;2245335;187135;17
986;60;2250465;188649;19
987;60;2261190;188374;17
988;60;2241585;187846;17
989;60;2261880;189416;17
990;60;2253000;188843;20
991;60;2251680;188480;17
992;60;2241900;187695;16
993;60;2234370;185918;17
994;60;2227815;185180;17
995;60;2230935;185358;17
996;60;2224170;185212;17
997;60;2216415;184224;18
998;60;2214660;184999;17
999;60;2210250;185838;17
1000;60;2211525;184317;19
1001;60;2214945;172427;16
1002;60;2203170;183528;20
1003;60;2199615;185131;17
1004;60;2199720;182541;17
1005;60;2206545;184431;17
1006;60;2204850;184013;17
1007;60;2211360;184400;16
1008;60;2201205;182408;16
1009;60;2173245;179640;17
1010;60;2180550;180703;16
1011;60;2164560;179169;16
1012;60;2169585;180077;16
1013;60;2180595;180085;17
1014;60;2195970;182633;16
1015;60;2197650;182041;16
1016;60;2186145;181620;16
1017;60;2179410;180115;17
1018;60;2165535;179624;17
1019;60;2161020;178957;17
1020;60;2177700;180226;16
1021;60;2186925;182865;18
1022;60;2195010;181638;17
1023;60;2196540;181522;16
1024;60;2210595;181345;17
1025;60;2199555;180299;16
1026;60;2207460;181551;16
1027;60;2210385;181068;17
1028;60;2194500;179723;17
1029;60;2204685;182987;16
1030;60;2197590;181778;16
1031;60;2195790;181268;16
1032;60;2196480;182773;17
1033;60;2193975;183149;17
1034;60;2203350;183663;17
1035;60;2194875;181923;17
1036;60;2184585;183090;17
1037;60;2182365;183970;16
1038;60;2188050;182573;17
1039;60;2189580;182692;16
1040;60;2192775;181926;17
1041;60;2170995;180261;16
1042;60;2152095;176645;16
1043;60;2151405;175423;16
1044;60;2143695;173860;16
1045;60;2104080;168835;20
1046;60;2097225;167318;16
1047;60;2089245;167168;14
1048;60;2084475;165870;17
1049;60;2070480;163912;15
1050;60;2065095;164068;15
1051;60;2073870;163832;15
1052;60;2081325;164873;14
1053;60;2083095;166390;17
1054;60;2088540;165997;17
1055;60;2082705;164543;16
1056;60;2078625;165807;15
1057;60;2087295;166035;15
1058;60;2074200;165321;15
1059;60;2073870;166088;15
1060;60;2081820;166206;15
1061;60;2089935;166178;15
1062;60;2096670;154972;17
1063;60;2093475;166982;15
1064;60;2095800;166613;15
1065;60;2098095;167370;16
1066;60;2103585;168817;16
1067;60;2115405;168929;15
1068;60;2112420;168976;15
1069;60;2115540;168607;17
1070;60;2110515;168226;15
1071;60;2105640;167700;15
1072;60;2108475;167883;15
1073;60;2094540;166659;15
1074;60;2091975;166511;15
1075;60;2093265;167201;16
1076;60;2099730;167402;15
1077;60;2093655;166197;15
1078;60;2086830;166691;15
1079;60;2080995;165192;15
1080;60;2083065;165356;15
1081;60;2067870;166342;16
1082;60;2072355;165363;15
1083;60;2084985;166362;16
1084;60;2082855;165236;15
1085;60;2068365;164888;14
1086;60;2084115;166080;15
1087;60;2075880;165203;17
1088;60;2088825;165475;15
1089;60;2082255;165741;14
1090;60;2073900;165750;16
1091;60;2073555;165648;21
1092;60;2083410;165809;15
1093;60;2064750;165804;15
1094;60;2075085;165019;15
1095;60;2083725;164946;15
1096;60;2085255;166476;16
1097;60;2097630;166832;15
1098;60;2084610;165485;15
1099;60;2088810;165838;15
1100;60;2069145;164199;15
1101;60;2068875;163856;15
1102;60;2072040;164355;14
1103;60;2061255;163403;14
1104;60;2066130;164128;15
1105;60;2066640;164095;22
1106;60;2078055;164269;15
1107;60;2051820;163264;15
1108;60;2069940;165715;15
1109;60;2066580;164549;15
1110;60;2070795;163075;14
1111;60;2058885;163098;17
1112;60;2067960;164827;16
1113;60;2080095;164091;15
1114;60;2065950;162818;15
1115;60;2065950;163520;15
1116;60;2060115;161582;16
1117;60;2060325;163237;14
1118;60;2060880;162823;15
1119;60;2055465;163201;15
1120;60;2054385;161889;15
1121;60;2074755;163315;16
1122;60;2073030;164820;16
1123;60;2058660;163288;15
1124;60;2072340;164049;15
1125;60;2056320;162480;15
1126;60;2062800;163773;15
1127;60;2060355;163648;14
1128;60;2060385;163764;15
1129;60;2080965;164123;15
1130;60;2082765;165303;15
1131;60;2081880;165224;15
1132;60;2081415;166485;16
1133;60;2095035;168339;16
1134;60;2107515;167337;16
1135;60;2096580;168413;15
1136;60;2094570;167808;19
1137;60;2092800;166328;15
1138;60;2093685;167659;17
1139;60;2099790;167325;15
1140;60;2100735;167669;20
1141;60;2098770;167243;16
1142;60;2101275;167687;15
1143;60;2093535;166915;16
1144;60;2091720;167090;15
1145;60;2095245;167240;16
1146;60;2098935;168605;16
1147;60;2089740;167188;15
1148;60;2092485;166500;16
1149;60;2100240;168276;14
1150;60;2089335;168222;16
1151;60;2107530;167144;15
1152;60;2102415;166752;16
1153;60;2092770;166470;15
1154;60;2105625;166690;15
1155;60;2104905;167419;15
1156;60;2105145;167589;15
1157;60;2090520;166471;15
1158;60;2097330;166780;15
1159;60;2098530;167274;15
1160;60;2101230;166734;15
1161;60;2094000;165550;14
1162;60;2098620;166590;20
1163;60;2096625;168167;15
1164;60;2093970;167299;15
1165;60;2109525;168609;15
1166;60;2127150;171035;15
1167;60;2153190;175825;15
1168;60;2180790;179482;16
1169;60;2214645;184028;16
1170;60;2234670;185339;17
1171;60;2219880;184037;19
1172;60;2204910;183200;17
1173;60;2206035;182889;17
1174;60;2195880;183256;16
1175;60;2200320;183715;17
1176;60;2203080;183281;17
1177;60;2199660;183689;17
1178;60;2199045;183843;17
1179;60;2195625;183821;16
1180;60;2196495;183095;16
1181;60;2197440;182852;17
1182;60;2206260;184393;17
1183;60;2208900;183568;17
1184;60;2186970;182565;16
1185;60;2192895;181423;17
1186;60;2183610;181741;16
1187;60;2193240;182424;17
1188;60;2192430;183360;16
1189;60;2191590;169546;17
1190;60;2191845;170510;19
1191;60;2198025;183297;16
1192;60;2201640;183692;17
1193;60;2186475;182703;17
1194;60;2193780;181570;16
1195;60;2196360;181729;17
1196;60;2182545;180965;17
1197;60;2178465;180810;17
1198;60;2181375;180612;16
1199;60;2161830;177755;15
1200;60;2158875;175323;15
1201;60;2134065;173081;17
1202;60;2118915;168911;16
1203;60;2101845;167841;16
1204;60;2084175;165622;15
1205;60;2077905;164450;16
1206;60;2065170;163977;16
1207;60;2049930;162430;15
1208;60;2050665;163146;15
1209;60;2047950;162400;15
1210;60;2051100;163026;15
1211;60;2056575;162334;15
1212;60;2062035;163308;15
1213;60;2069475;163240;14
1214;60;2057940;162392;15
1215;60;2053620;163969;15
1216;60;2068680;164164;15
1217;60;2066790;166303;15
1218;60;2076330;166944;14
1219;60;2081205;166229;15
1220;60;2093700;165847;17
1221;60;2093850;167684;15
1222;60;2095035;167367;15
1223;60;2089890;167825;15
1224;60;2090160;155261;15
1225;60;2076195;164990;15
1226;60;2085270;166819;15
1227;60;2075025;165560;16
1228;60;2082630;165403;16
1229;60;2091780;166467;16
1230;60;2084025;166160;17
1231;60;2087670;165734;17
1232;60;2083140;165778;15
1233;60;2085375;165981;15
1234;60;2082090;164854;15
1235;60;2089845;165886;16
1236;60;2081055;165993;15
1237;60;2080680;156237;15
1238;60;2087670;167682;15
1239;60;2088540;168253;14
1240;60;2068080;166416;15
1241;60;2076930;165046;16
1242;60;2064720;164609;15
1243;60;2067000;163495;16
1244;60;2064585;164188;14
1245;60;2058030;162746;15
1246;60;2057220;162775;14
1247;60;2061615;161266;15
1248;60;2063205;162102;15
1249;60;2055255;163193;15
1250;60;2056650;161735;14
1251;60;2055495;161977;14
1252;60;2048565;162396;15
1253;60;2057355;162388;17
1254;60;2049180;162409;15
1255;60;2060730;163299;15
1256;60;2079750;163441;15
1257;60;2069565;164730;15
1258;60;2074275;165986;16
1259;60;2077680;166813;15
1260;60;2087385;167524;15
1261;60;2087205;167057;15
1262;60;2087235;166259;15
1263;60;2083290;166034;14
1264;60;2067060;164665;15
1265;60;2062575;162807;14
1266;60;2057220;162878;15
1267;60;2061525;163474;15
1268;60;2069565;164936;15
1269;60;2083305;165363;15
1270;60;2081880;164556;14
1271;60;2085690;164945;15
1272;60;2070990;164819;15
1273;60;2070075;165552;16
1274;60;2080440;164111;15
1275;60;2103330;170468;15
1276;60;2130030;171994;16
1277;60;2164515;176205;16
1278;60;2198970;178955;17
1279;60;2229720;170896;16
1280;60;2214750;182672;18
1281;60;2214480;181098;16
1282;60;2210640;179716;16
1283;60;2214180;180059;17
1284;60;2200290;167805;17
1285;60;2216430;182142;16
1286;60;2193195;179856;17
1287;60;2206560;180176;17
1288;60;2217570;181406;17
1289;60;2218260;181358;17
1290;60;2205615;181977;16
1291;60;2198415;178753;16
1292;60;2194845;179088;20
1293;60;2179605;177834;16
1294;60;2176800;177148;16
1295;60;2152185;176888;16
1296;60;2171205;165242;16
1297;60;2161110;177438;17
1298;60;2161515;177714;16
1299;60;2162355;178182;16
1300;60;2161770;177090;16
1301;60;2146080;178156;16
1302;60;2164545;177981;16
1303;60;2156625;177481;15
1304;60;2162100;178759;15
1305;60;2165295;178734;15
1306;60;2165280;178948;17
1307;60;2176560;178967;16
1308;60;2168175;178907;16
1309;60;2163825;177201;17
1310;60;2154990;176257;15
1311;60;2132805;174644;15
1312;60;2144910;176023;16
1313;60;2147625;176120;16
1314;60;2152305;176353;16
1315;60;2133525;176315;15
1316;60;2138565;175950;17
1317;60;2147445;177334;17
1318;60;2147205;177203;22
1319;60;2137050;175921;16
1320;60;2130000;175221;15
1321;60;2136975;176309;19
1322;60;2146140;175946;17
1323;60;2132475;177202;15
1324;60;2138685;176583;16
1325;60;2160510;177891;20
1326;60;2162130;178326;17
1327;60;2152275;178615;16
1328;60;2164635;180700;17
1329;60;2164095;179518;17
1330;60;2163540;179619;16
1331;60;2155515;177374;16
1332;60;2170215;177072;17
1333;60;2178375;178772;17
1334;60;2172675;179965;17
1335;60;2173830;179570;17
1336;60;2178360;179327;18
1337;60;2184870;180485;16
1338;60;2177295;181563;16
1339;60;2191560;183363;18
1340;60;2196585;183390;18
1341;60;2194740;183345;16
1342;60;2188005;182616;16
1343;60;2179740;182028;16
1344;60;2181975;182956;17
1345;60;2170125;180637;16
1346;60;2167650;178921;16
1347;60;2154960;177091;17
1348;60;2149725;176660;16
1349;60;2131590;172707;15
1350;60;2109900;170627;15
1351;60;2099415;171092;15
1352;60;2080110;166357;15
1353;60;2071680;165808;15
1354;60;2079105;165615;15
1355;60;2070195;166234;15
1356;60;2068620;164538;15
1357;60;2072385;164417;15
1358;60;2062200;164876;15
1359;60;2059020;163991;15
1360;60;2054715;163019;20
1361;60;2048625;164671;15
1362;60;2058120;163277;17
1363;60;2049960;162513;15
1364;60;2036685;163649;17
1365;60;2044950;162939;15
1366;60;2031495;162340;15
1367;60;2055555;164198;15
1368;60;2038515;162392;15
1369;60;2040270;162231;15
1370;60;2031690;161564;15
1371;60;2039055;160698;15
1372;60;2045655;161649;16
1373;60;2027835;160205;14
1374;60;2029125;160522;14
1375;60;2028195;159356;19
1376;60;2028735;160749;14
1377;60;2037330;160523;15
1378;60;2028885;160770;14
1379;60;2038920;161852;15
1380;60;2037045;161179;14
1381;60;2036970;162376;15
1382;60;2047680;161817;15
1383;60;2052060;163292;15
1384;60;2057475;163149;15
1385;60;2060235;163914;15
1386;60;2049225;163927;15
1387;60;2055810;163570;15
1388;60;2055405;164155;15
1389;60;2051325;165498;19
1390;60;2062485;165258;15
1391;60;2052240;164657;15
1392;60;2055030;165008;15
1393;60;2053335;164091;16
1394;60;2054475;153409;15
1395;60;2058930;166383;15
1396;60;2053590;164893;15
1397;60;2048580;165935;14
1398;60;2053035;165997;15
1399;60;2064390;166151;15
1400;60;2049150;164980;17
1401;60;2057265;165995;14
1402;60;2056545;165462;15
1403;60;2065605;167913;15
1404;60;2065440;167409;15
1405;60;2082840;169542;15
1406;60;2086425;168993;19
1407;60;2076930;167573;16
1408;60;2071410;167812;16
1409;60;2079900;168784;15
1410;60;2071680;168236;15
1411;60;2086680;168632;16
1412;60;2084640;168851;15
1413;60;2087985;168241;17
1414;60;2077470;168480;15
1415;60;2082630;169300;15
1416;60;2077620;168496;15
1417;60;2090670;169349;15
1418;60;2082540;169604;15
1419;60;2096175;168947;16
1420;60;2091840;170326;15
1421;60;2092680;169476;15
1422;60;2084205;168332;15
1423;60;2079225;168871;15
1424;60;2077650;168607;15
1425;60;2085810;168983;16
1426;60;2070630;167425;15
1427;60;2077260;168226;14
1428;60;2075310;168448;15
1429;60;2089530;167535;16
1430;60;2083530;168572;19
1431;60;2083155;168834;15
1432;60;2070930;168115;15
1433;60;2078730;168804;15
1434;60;2077260;169760;16
1435;60;2082945;170516;15
1436;60;2091735;170338;14
1437;60;2103615;160203;17
1438;60;2116770;172349;16
1439;60;2111550;173385;16
1440;60;2112975;173387;16
1441;60;2107980;172344;16
1442;60;2112570;173244;15
1443;60;2100510;172281;16
1444;60;2098950;172168;15
1445;60;2104755;171747;15
1446;60;2114340;173407;16
1447;60;2110290;172956;17
1448;60;2118960;174112;16
1449;60;2114280;173366;16
1450;60;2113335;172886;16
1451;60;2098560;172642;15
1452;60;2118045;174525;18
1453;60;2137680;176124;18
1454;60;2170530;181212;17
1455;60;2188245;182891;17
1456;60;2221515;186750;17
1457;60;2229045;187115;17
1458;60;2237970;174100;17
1459;60;2229060;186942;16
1460;60;2229330;185803;16
1461;60;2213220;184767;17
1462;60;2216820;185046;17
1463;60;2240280;186642;17
1464;60;2227965;186943;17
1465;60;2226915;185753;17
1466;60;2223705;184531;17
1467;60;2228115;185598;17
1468;60;2213925;185465;17
1469;60;2201055;184173;17
1470;60;2201220;184577;16
1471;60;2197305;184221;17
1472;60;2188560;183652;17
1473;60;2188035;182901;17
1474;60;2193705;182838;17
1475;60;2184480;182672;16
1476;60;2183850;182206;17
1477;60;2178600;181805;17
1478;60;2184930;183249;17
1479;60;2184720;181853;17
1480;60;2177520;183418;17
1481;60;2176005;170751;16
1482;60;2164860;179729;16
1483;60;2164950;179937;16
1484;60;2152230;179420;16
1485;60;2166660;180777;16
1486;60;2166690;180389;16
1487;60;2157555;180999;16
1488;60;2157585;177460;16
1489;60;2163720;180063;16
1490;60;2175030;182404;15
1491;60;2162070;181134;17
1492;60;2164380;180402;16
1493;60;2149815;178825;16
1494;60;2137995;177779;16
1495;60;2146920;178664;17
1496;60;2167770;179491;16
1497;60;2185980;183183;16
1498;60;2189775;183305;18
1499;60;2192895;182331;16
1500;60;2188080;182726;16
1501;60;2186550;181537;16
1502;60;2180850;179253;18
1503;60;2184015;179047;16
1504;60;2187720;180493;21
1505;60;2191740;180822;16
1506;60;2185680;183857;17
1507;60;2187075;183012;16
1508;60;2189040;183775;17
1509;60;2191935;182005;17
1510;60;2208825;185872;17
1511;60;2204745;187160;17
1512;60;2215815;186853;16
1513;60;2202450;186682;17
1514;60;2218965;187130;17
1515;60;2209740;186508;16
1516;60;2201205;186927;17
1517;60;2195430;185462;17
1518;60;2206200;186486;17
1519;60;2190570;185413;16
1520;60;2193405;184226;16
1521;60;2199510;183996;16
1522;60;2194470;184895;17
1523;60;2194800;184137;16
1524;60;2194185;184727;17
1525;60;2191440;184500;16
1526;60;2197500;184638;17
1527;60;2187540;182939;19
1528;60;2193045;184427;17
1529;60;2195610;185115;16
1530;60;2193420;184657;16
1531;60;2205645;183597;16
1532;60;2196330;185076;16
1533;60;2197215;185262;16
1534;60;2194980;183898;17
1535;60;2200680;186327;17
1536;60;2193135;184033;17
1537;60;2201385;184933;19
1538;60;2192925;183704;17
1539;60;2172270;181190;17
1540;60;2162565;178545;20
1541;60;2161470;179866;15
1542;60;2207355;183198;16
1543;60;2250885;187305;17
1544;60;2260530;188104;17
1545;60;2270805;189527;17
1546;60;2268195;189897;18
1547;60;2256810;187764;16
1548;60;2264160;176158;19
1549;60;2253255;186559;19
1550;60;2246145;174770;16
1551;60;2270640;188782;17
1552;60;2256495;187505;17
1553;60;2234340;186786;17
1554;60;2247030;187520;17
1555;60;2232930;185898;18
1556;60;2224275;185346;17
1557;60;2214855;185380;17
1558;60;2216595;185301;17
1559;60;2231190;185451;20
1560;60;2218170;186366;17
1561;60;2217960;185286;17
1562;60;2214615;185544;17
1563;60;2215485;185971;17
1564;60;2225295;186821;17
1565;60;2213400;187093;17
1566;60;2212470;186332;17
1567;60;2209545;185458;17
1568;60;2220210;186630;17
1569;60;2214915;186392;17
1570;60;2209260;186242;20
1571;60;2218215;185467;17
1572;60;2200140;184600;17
1573;60;2184705;184189;18
1574;60;2178150;181318;17
1575;60;2180475;181841;17
1576;60;2186535;170373;16
1577;60;2188485;172278;17
1578;60;2204700;183785;17
1579;60;2191035;184272;17
1580;60;2177625;183042;16
1581;60;2172225;182387;17
1582;60;2177190;183120;17
1583;60;2185035;181629;17
1584;60;2185515;181958;16
1585;60;2202630;184399;21
1586;60;2183025;170945;18
1587;60;2188965;181424;18
1588;60;2176020;179864;16
1589;60;2183235;181373;17
1590;60;2199720;182329;16
1591;60;2199090;183611;19
1592;60;2187540;183426;17
1593;60;2173800;183150;17
1594;60;2159535;180754;18
1595;60;2173920;180824;17
1596;60;2177295;182319;16
1597;60;2175780;183876;16
1598;60;2185425;182999;17
1599;60;2199945;185851;16
1600;60;2194605;185640;18
1601;60;2203185;185029;17
1602;60;2188185;183631;17
1603;60;2187420;183641;18
1604;60;2184540;182541;16
1605;60;2186760;184324;16
1606;60;2182605;184351;17
1607;60;2182305;183015;17
1608;60;2181225;182296;16
1609;60;2191200;183763;16
1610;60;2183370;182265;16
1611;60;2185800;183479;16
1612;60;2175105;182782;16
1613;60;2192370;184145;17
1614;60;2189805;183875;17
1615;60;2185770;182460;17
1616;60;2189265;171898;17
1617;60;2197830;182472;16
1618;60;2195370;184656;16
1619;60;2186520;184054;17
1620;60;2192265;185075;17
1621;60;2188125;184922;17
1622;60;2201895;184402;16
1623;60;2197230;184866;18
1624;60;2201100;185554;19
1625;60;2213265;186550;17
1626;60;2198955;185269;17
1627;60;2202300;186569;17
1628;60;2209620;185527;16
1629;60;2202870;185691;19
1630;60;2210070;186501;17
1631;60;2223360;187291;19
1632;60;2223420;186723;16
1633;60;2228475;188021;17
1634;60;2214135;185713;17
1635;60;2211435;186432;17
1636;60;2237775;188195;17
1637;60;2238960;186777;17
1638;60;2222385;186588;17
1639;60;2213985;186604;17
1640;60;2232690;187510;17
1641;60;2217675;187584;17
1642;60;2224455;187508;18
1643;60;2217780;187013;17
1644;60;2220300;185931;17
1645;60;2216415;186471;16
1646;60;2217855;187252;17
1647;60;2209605;187492;17
1648;60;2195700;184562;17
1649;60;2196600;185036;16
1650;60;2189385;184248;16
1651;60;2195280;172374;18
1652;60;2186595;184525;17
1653;60;2189295;184759;17
1654;60;2194380;184886;25
1655;60;2196135;184156;17
1656;60;2180730;183826;18
1657;60;2174910;183407;16
1658;60;2188125;183845;16
1659;60;2170320;181731;16
1660;60;2167950;167454;16
1661;60;2151090;176620;17
1662;60;2156775;178987;16
1663;60;2179890;182647;16
1664;60;2186925;183443;19
1665;60;2206920;183572;18
1666;60;2210715;186382;19
1667;60;2208135;173752;17
1668;60;2227875;186784;18
1669;60;2250345;187105;19
1670;60;2247840;188140;17
1671;60;2246235;187766;17
1672;60;2227650;187260;17
1673;60;2230440;187358;17
1674;60;2212995;186024;16
1675;60;2209905;185343;17
1676;60;2213070;187554;17
1677;60;2216385;186512;16
1678;60;2230515;187372;17
1679;60;2220945;185290;18
1680;60;2212350;184519;16
1681;60;2201235;185336;17
1682;60;2202045;184396;17
1683;60;2200845;184689;17
1684;60;2201325;184285;17
1685;60;2189055;182652;17
1686;60;2187765;184500;16
1687;60;2178540;182067;19
1688;60;2178000;182853;16
1689;60;2204235;184096;17
1690;60;2202690;185442;17
1691;60;2210670;185263;17
1692;60;2218635;186727;20
1693;60;2213070;187259;17
1694;60;2208945;186430;17
1695;60;2225835;183985;17
1696;60;2259780;187621;17
1697;60;2249010;185901;16
1698;60;2250420;185970;17
1699;60;2204250;185030;17
1700;60;2195325;184565;17
1701;60;2196090;184830;17
1702;60;2201430;184119;17
1703;60;2202900;184005;16
1704;60;2207820;185740;18
1705;60;2210745;184727;18
1706;60;2199090;185134;16
1707;60;2198025;184751;17
1708;60;2205135;186188;19
1709;60;2200170;184416;17
1710;60;2191035;184232;23
1711;60;2211675;185638;18
1712;60;2207985;185187;17
1713;60;2209425;184232;17
1714;60;2203410;184616;21
1715;60;2192835;184349;17
1716;60;2200410;184359;16
1717;60;2208555;185351;16
1718;60;2202390;184264;19
1719;60;2201175;184945;17
1720;60;2193915;184729;18
1721;60;2192520;184450;17
1722;60;2189205;183832;18
1723;60;2187870;182806;17
1724;60;2195760;185788;18
1725;60;2197275;182712;18
1726;60;2175660;182559;16
1727;60;2173860;181321;16
1728;60;2165400;180889;16
1729;60;2146725;179399;16
1730;60;2156760;177671;16
1731;60;2129430;175977;17
1732;60;2121225;174280;15
1733;60;2095920;171674;15
1734;60;2079495;168845;15
1735;60;2070525;167884;15
1736;60;2072295;167570;15
1737;60;2065515;165813;17
1738;60;2070780;164941;15
1739;60;2050365;164500;15
1740;60;2058435;163916;15
1741;60;2062695;166428;15
1742;60;2072115;166162;16
1743;60;2076525;166446;15
1744;60;2072055;166826;15
1745;60;2080860;167692;16
1746;60;2082270;166559;15
1747;60;2071410;166393;15
1748;60;2080425;156300;15
1749;60;2074770;168598;15
1750;60;2081970;168589;15
1751;60;2088045;167571;15
1752;60;2085630;168346;16
1753;60;2090250;167536;15
1754;60;2083140;166905;17
1755;60;2088660;166911;15
1756;60;2076345;165288;15
1757;60;2066445;165778;15
1758;60;2066970;165530;15
1759;60;2074410;165166;15
1760;60;2073285;165704;16
1761;60;2075355;166366;15
1762;60;2076105;166335;15
1763;60;2087880;166737;16
1764;60;2090925;166776;15
1765;60;2078085;166129;16
1766;60;2085990;169584;15
1767;60;2093850;167994;16
1768;60;2101920;168716;16
1769;60;2093370;168723;16
1770;60;2096955;167854;16
1771;60;2081130;167067;16
1772;60;2083395;164366;15
1773;60;2080290;166035;16
1774;60;2064000;165566;15
1775;60;2060550;164833;15
1776;60;2074770;154992;16
1777;60;2079075;165511;14
1778;60;2081460;166564;15
1779;60;2068515;166524;15
1780;60;2077395;165872;15
1781;60;2075850;165608;15
1782;60;2076480;165736;16
1783;60;2076855;154762;15
1784;60;2085630;166707;14
1785;60;2075850;166701;16
1786;60;2086425;166708;18
1787;60;2095365;167185;15
1788;60;2089215;166324;15
1789;60;2091735;167321;15
1790;60;2086725;165772;15
1791;60;2076630;166105;16
1792;60;2055510;164306;14
1793;60;2048130;162725;15
1794;60;2047110;162842;14
1795;60;2055435;163227;15
1796;60;2053890;152162;15
1797;60;2054910;163065;14
1798;60;2069550;164229;16
1799;60;2066115;164422;17
1800;60;2067120;165205;15
1801;60;2072895;164866;15
1802;60;2078550;164656;15
1803;60;2068380;165715;15
1804;60;2075835;167055;16
1805;60;2068620;167118;15
1806;60;2075430;165764;15
1807;60;2074365;165744;17
1808;60;2072340;164374;15
1809;60;2064810;163980;15
1810;60;2057160;164729;15
1811;60;2060265;163988;14
1812;60;2052495;163261;15
1813;60;2068530;165278;15
1814;60;2070330;165638;15
1815;60;2069475;165691;14
1816;60;2064030;165404;15
1817;60;2069505;165633;14
1818;60;2072055;165238;16
1819;60;2070705;165594;16
1820;60;2072160;154725;15
1821;60;2077380;166762;15
1822;60;2070060;166059;14
1823;60;2077185;167830;16
1824;60;2076810;166100;15
1825;60;2084520;167508;14
1826;60;2065440;166702;15
1827;60;2064510;164649;15
1828;60;2056740;163096;15
1829;60;2039730;161597;14
1830;60;2036505;161398;15
1831;60;2040645;160547;19
1832;60;2051850;160962;15
1833;60;2049405;162896;15
1834;60;2043420;162840;15
1835;60;2066790;163070;15
1836;60;2051970;162929;17
1837;60;2058885;164995;15
1838;60;2070315;165169;15
1839;60;2062230;154195;15
1840;60;2063385;165612;14
1841;60;2075595;166259;15
1842;60;2084880;166870;16
1843;60;2084940;167153;15
1844;60;2073390;167444;19
1845;60;2078025;166865;19
1846;60;2066880;164322;16
1847;60;2066265;165185;16
1848;60;2065770;164730;15
1849;60;2064945;164880;15
1850;60;2063400;163857;14
1851;60;2060760;164513;15
1852;60;2074200;164711;15
1853;60;2078070;166076;15
1854;60;2063895;165759;16
1855;60;2067495;166043;16
1856;60;2068320;165104;15
1857;60;2068635;154434;15
1858;60;2066445;164609;16
1859;60;2063730;165054;17
1860;60;2062020;166710;15
1861;60;2077425;166216;15
1862;60;2076300;166939;16
1863;60;2070690;166613;15
1864;60;2071770;166052;15
1865;60;2063025;164719;15
1866;60;2063535;163230;15
1867;60;2068050;162214;15
1868;60;2052465;161030;15
1869;60;2040885;162106;15
1870;60;2043510;162075;14
1871;60;2043405;160877;14
1872;60;2048430;161474;15
1873;60;2052960;162994;15
1874;60;2049180;161823;14
1875;60;2041080;161906;15
1876;60;2051715;162462;15
1877;60;2060535;163382;15
1878;60;2055840;164710;15
1879;60;2068545;164365;15
1880;60;2072190;165734;16
1881;60;2067765;165269;15
1882;60;2064165;164786;14
1883;60;2067150;165057;15
1884;60;2068305;165784;15
1885;60;2064480;165329;15
1886;60;2053950;163724;16
1887;60;2075475;163851;16
1888;60;2056905;163354;15
1889;60;2070780;163688;14
1890;60;2059725;164595;17
1891;60;2069145;164641;15
1892;60;2074455;164680;17
1893;60;2071860;166017;16
1894;60;2063790;164539;15
1895;60;2061765;164762;15
1896;60;2072700;165037;15
1897;60;2082570;166100;16
1898;60;2094810;168035;15
1899;60;2122350;172813;15